"","x"
"12850",NA
"12851",NA
"12852",NA
"12853",NA
"12854",NA
"12855",NA
"12856",NA
"12857",NA
"12858",NA
"12859",NA
"12860",NA
"12861",NA
"12862",NA
"12863",NA
"12864",NA
"12865",NA
"12866",NA
"12867",NA
"12868",NA
"12869",NA
"12870",NA
"12871",NA
"12872",NA
"12873",NA
"12874",NA
"12875",NA
"12876",NA
"12877",NA
"12878",NA
"12879",NA
"12880",NA
"12881",NA
"12882",NA
"12883",NA
"12884",0
"12885",10
"12886",10
"12887",10
"12888",10
"12889",8
"12890",10
"12891",10
"12892",10
"12893",0
"12894",0
"12895",-2
"12896",8
"12897",10
"12898",10
"12899",10
"12900",10
"12901",0
"12902",-2
"12903",-2
"12904",-2
"12905",8
"12906",8
"12907",10
"12908",10
"12909",8
"12910",8
"12911",8
"12912",10
"12913",10
"12914",8
"12915",8
"12916",10
"12917",8
"12918",NA
"12919",NA
"12920",NA
"12921",NA
"12922",NA
"12923",NA
"12924",NA
"12925",NA
"12926",NA
"12927",NA
"12928",NA
"12929",NA
"12930",NA
"12931",NA
"12932",-13
"12933",-1
"12934",9
"12935",9
"12936",10
"12937",9
"12938",10
"12939",0
"12940",10
"12941",9
"12942",NA
"12943",NA
"12944",NA
"12945",NA
"12946",NA
"12947",NA
"12948",NA
"12949",8
"12950",8
"12951",NA
"12952",NA
"12953",NA
"12954",NA
"12955",NA
"12956",8
"12957",NA
"12958",NA
"12959",NA
"12960",NA
"12961",NA
"12962",NA
"12963",NA
"12964",NA
"12965",NA
"12966",NA
"12967",NA
"12968",NA
"12969",8
"12970",9
"12971",7
"12972",NA
"12973",NA
"12974",NA
"12975",NA
"12976",NA
"12977",NA
"12978",NA
"12979",NA
"12980",NA
"12981",NA
"12982",NA
"12983",NA
"12984",NA
"12985",NA
"12986",NA
"12987",NA
"12988",NA
"12989",NA
"12990",NA
"12991",NA
"12992",NA
"12993",NA
"12994",NA
"12995",NA
"12996",NA
"12997",NA
"12998",NA
"12999",NA
"13000",NA
"13001",NA
"13002",NA
"13003",NA
"13004",NA
"13005",NA
"13006",NA
"13007",NA
"13008",NA
"13009",NA
"13010",NA
"13011",NA
"13012",NA
"13013",NA
"13014",NA
"13015",NA
"13016",NA
"13017",NA
"13018",NA
"13019",NA
"13020",NA
"13021",NA
"13022",NA
"13023",NA
"13024",NA
"13025",2
"13026",10
"13027",10
"13028",0
"13029",10
"13030",10
"13031",10
"13032",10
"13033",10
"13034",10
"13035",0
"13036",0
"13037",10
"13038",10
"13039",10
"13040",10
"13041",10
"13042",-2
"13043",10
"13044",10
"13045",8
"13046",8
"13047",8
"13048",8
"13049",8
"13050",22
"13051",8
"13052",8
"13053",8
"13054",10
"13055",10
"13056",22
"13057",8
"13058",10
"13059",NA
"13060",NA
"13061",NA
"13062",NA
"13063",NA
"13064",NA
"13065",NA
"13066",NA
"13067",NA
"13068",NA
"13069",NA
"13070",NA
"13071",NA
"13072",NA
"13073",NA
"13074",-1
"13075",9
"13076",0
"13077",0
"13078",9
"13079",10
"13080",9
"13081",10
"13082",10
"13083",NA
"13084",NA
"13085",NA
"13086",NA
"13087",NA
"13088",NA
"13089",NA
"13090",10
"13091",8
"13092",NA
"13093",NA
"13094",NA
"13095",NA
"13096",NA
"13097",8
"13098",8
"13099",NA
"13100",NA
"13101",NA
"13102",NA
"13103",NA
"13104",NA
"13105",NA
"13106",NA
"13107",NA
"13108",NA
"13109",NA
"13110",7
"13111",10
"13112",7
"13113",NA
"13114",NA
"13115",NA
"13116",NA
"13117",NA
"13118",NA
"13119",NA
"13120",NA
"13121",NA
"13122",NA
"13123",NA
"13124",NA
"13125",NA
"13126",NA
"13127",NA
"13128",NA
"13129",NA
"13130",NA
"13131",NA
"13132",NA
"13133",NA
"13134",NA
"13135",NA
"13136",NA
"13137",NA
"13138",NA
"13139",NA
"13140",NA
"13141",NA
"13142",NA
"13143",NA
"13144",NA
"13145",NA
"13146",NA
"13147",NA
"13148",NA
"13149",NA
"13150",NA
"13151",NA
"13152",NA
"13153",NA
"13154",NA
"13155",NA
"13156",NA
"13157",NA
"13158",NA
"13159",NA
"13160",NA
"13161",NA
"13162",NA
"13163",NA
"13164",NA
"13165",NA
"13166",-3
"13167",10
"13168",10
"13169",8
"13170",10
"13171",8
"13172",10
"13173",10
"13174",8
"13175",10
"13176",10
"13177",10
"13178",10
"13179",10
"13180",10
"13181",10
"13182",10
"13183",22
"13184",12
"13185",10
"13186",8
"13187",8
"13188",10
"13189",8
"13190",8
"13191",8
"13192",8
"13193",10
"13194",10
"13195",10
"13196",8
"13197",10
"13198",22
"13199",22
"13200",NA
"13201",NA
"13202",NA
"13203",NA
"13204",NA
"13205",NA
"13206",NA
"13207",NA
"13208",NA
"13209",NA
"13210",NA
"13211",NA
"13212",NA
"13213",NA
"13214",NA
"13215",NA
"13216",NA
"13217",NA
"13218",NA
"13219",NA
"13220",NA
"13221",NA
"13222",NA
"13223",NA
"13224",NA
"13225",NA
"13226",NA
"13227",NA
"13228",NA
"13229",NA
"13230",NA
"13231",8
"13232",8
"13233",NA
"13234",8
"13235",0
"13236",NA
"13237",NA
"13238",8
"13239",NA
"13240",NA
"13241",NA
"13242",NA
"13243",NA
"13244",NA
"13245",10
"13246",10
"13247",NA
"13248",NA
"13249",NA
"13250",NA
"13251",10
"13252",7
"13253",11
"13254",NA
"13255",NA
"13256",NA
"13257",NA
"13258",NA
"13259",NA
"13260",NA
"13261",NA
"13262",NA
"13263",NA
"13264",NA
"13265",NA
"13266",NA
"13267",NA
"13268",NA
"13269",NA
"13270",NA
"13271",NA
"13272",NA
"13273",NA
"13274",NA
"13275",NA
"13276",NA
"13277",NA
"13278",NA
"13279",NA
"13280",NA
"13281",NA
"13282",NA
"13283",NA
"13284",NA
"13285",NA
"13286",NA
"13287",NA
"13288",NA
"13289",NA
"13290",NA
"13291",NA
"13292",NA
"13293",NA
"13294",NA
"13295",NA
"13296",NA
"13297",NA
"13298",NA
"13299",NA
"13300",NA
"13301",NA
"13302",NA
"13303",NA
"13304",NA
"13305",NA
"13306",NA
"13307",10
"13308",10
"13309",0
"13310",8
"13311",-2
"13312",8
"13313",8
"13314",-2
"13315",0
"13316",-2
"13317",-2
"13318",8
"13319",10
"13320",0
"13321",10
"13322",10
"13323",8
"13324",8
"13325",10
"13326",10
"13327",8
"13328",8
"13329",8
"13330",8
"13331",8
"13332",10
"13333",10
"13334",10
"13335",10
"13336",10
"13337",8
"13338",10
"13339",22
"13340",22
"13341",NA
"13342",NA
"13343",NA
"13344",NA
"13345",NA
"13346",NA
"13347",NA
"13348",NA
"13349",NA
"13350",NA
"13351",NA
"13352",NA
"13353",NA
"13354",NA
"13355",NA
"13356",NA
"13357",NA
"13358",NA
"13359",NA
"13360",NA
"13361",NA
"13362",NA
"13363",NA
"13364",NA
"13365",NA
"13366",NA
"13367",NA
"13368",NA
"13369",NA
"13370",NA
"13371",NA
"13372",NA
"13373",NA
"13374",NA
"13375",8
"13376",10
"13377",NA
"13378",NA
"13379",NA
"13380",NA
"13381",NA
"13382",NA
"13383",NA
"13384",NA
"13385",NA
"13386",10
"13387",10
"13388",NA
"13389",NA
"13390",NA
"13391",NA
"13392",NA
"13393",NA
"13394",NA
"13395",NA
"13396",NA
"13397",NA
"13398",NA
"13399",NA
"13400",NA
"13401",NA
"13402",NA
"13403",NA
"13404",NA
"13405",NA
"13406",NA
"13407",NA
"13408",NA
"13409",NA
"13410",NA
"13411",NA
"13412",NA
"13413",NA
"13414",NA
"13415",NA
"13416",NA
"13417",NA
"13418",NA
"13419",NA
"13420",NA
"13421",NA
"13422",NA
"13423",NA
"13424",NA
"13425",NA
"13426",NA
"13427",NA
"13428",NA
"13429",NA
"13430",NA
"13431",NA
"13432",NA
"13433",NA
"13434",NA
"13435",NA
"13436",NA
"13437",NA
"13438",NA
"13439",NA
"13440",NA
"13441",NA
"13442",NA
"13443",NA
"13444",NA
"13445",NA
"13446",NA
"13447",NA
"13448",NA
"13449",-2
"13450",0
"13451",10
"13452",10
"13453",10
"13454",10
"13455",0
"13456",8
"13457",8
"13458",8
"13459",10
"13460",10
"13461",10
"13462",10
"13463",10
"13464",10
"13465",10
"13466",10
"13467",10
"13468",10
"13469",-2
"13470",10
"13471",8
"13472",10
"13473",10
"13474",10
"13475",10
"13476",10
"13477",10
"13478",8
"13479",22
"13480",22
"13481",22
"13482",NA
"13483",NA
"13484",NA
"13485",NA
"13486",NA
"13487",NA
"13488",NA
"13489",NA
"13490",NA
"13491",NA
"13492",NA
"13493",NA
"13494",NA
"13495",NA
"13496",NA
"13497",NA
"13498",NA
"13499",NA
"13500",NA
"13501",NA
"13502",NA
"13503",NA
"13504",NA
"13505",NA
"13506",NA
"13507",NA
"13508",10
"13509",10
"13510",NA
"13511",NA
"13512",NA
"13513",NA
"13514",NA
"13515",NA
"13516",8
"13517",8
"13518",NA
"13519",NA
"13520",NA
"13521",NA
"13522",NA
"13523",NA
"13524",NA
"13525",NA
"13526",NA
"13527",10
"13528",10
"13529",10
"13530",10
"13531",NA
"13532",NA
"13533",NA
"13534",10
"13535",10
"13536",NA
"13537",NA
"13538",NA
"13539",NA
"13540",NA
"13541",NA
"13542",NA
"13543",NA
"13544",NA
"13545",NA
"13546",NA
"13547",NA
"13548",NA
"13549",NA
"13550",NA
"13551",NA
"13552",NA
"13553",NA
"13554",NA
"13555",NA
"13556",NA
"13557",NA
"13558",NA
"13559",NA
"13560",NA
"13561",NA
"13562",NA
"13563",NA
"13564",NA
"13565",NA
"13566",NA
"13567",NA
"13568",NA
"13569",NA
"13570",NA
"13571",NA
"13572",NA
"13573",NA
"13574",NA
"13575",NA
"13576",NA
"13577",NA
"13578",NA
"13579",NA
"13580",NA
"13581",NA
"13582",NA
"13583",NA
"13584",NA
"13585",NA
"13586",NA
"13587",NA
"13588",NA
"13589",NA
"13590",10
"13591",10
"13592",10
"13593",8
"13594",10
"13595",8
"13596",8
"13597",10
"13598",8
"13599",8
"13600",0
"13601",8
"13602",10
"13603",0
"13604",10
"13605",10
"13606",10
"13607",8
"13608",10
"13609",8
"13610",8
"13611",0
"13612",10
"13613",8
"13614",10
"13615",10
"13616",10
"13617",10
"13618",10
"13619",10
"13620",8
"13621",22
"13622",22
"13623",-7
"13624",NA
"13625",NA
"13626",NA
"13627",NA
"13628",NA
"13629",NA
"13630",NA
"13631",NA
"13632",NA
"13633",NA
"13634",NA
"13635",NA
"13636",NA
"13637",NA
"13638",NA
"13639",NA
"13640",NA
"13641",NA
"13642",10
"13643",10
"13644",NA
"13645",NA
"13646",NA
"13647",NA
"13648",NA
"13649",10
"13650",10
"13651",NA
"13652",NA
"13653",NA
"13654",NA
"13655",NA
"13656",NA
"13657",NA
"13658",NA
"13659",NA
"13660",NA
"13661",NA
"13662",NA
"13663",NA
"13664",NA
"13665",NA
"13666",NA
"13667",NA
"13668",NA
"13669",10
"13670",10
"13671",10
"13672",NA
"13673",10
"13674",NA
"13675",10
"13676",0
"13677",NA
"13678",NA
"13679",NA
"13680",NA
"13681",NA
"13682",NA
"13683",NA
"13684",NA
"13685",NA
"13686",NA
"13687",NA
"13688",NA
"13689",NA
"13690",NA
"13691",NA
"13692",NA
"13693",NA
"13694",NA
"13695",NA
"13696",NA
"13697",NA
"13698",NA
"13699",NA
"13700",NA
"13701",NA
"13702",NA
"13703",NA
"13704",NA
"13705",NA
"13706",NA
"13707",NA
"13708",NA
"13709",NA
"13710",NA
"13711",NA
"13712",NA
"13713",NA
"13714",NA
"13715",NA
"13716",NA
"13717",NA
"13718",NA
"13719",NA
"13720",NA
"13721",NA
"13722",NA
"13723",NA
"13724",NA
"13725",NA
"13726",NA
"13727",NA
"13728",NA
"13729",NA
"13730",NA
"13731",10
"13732",10
"13733",10
"13734",10
"13735",10
"13736",10
"13737",0
"13738",0
"13739",8
"13740",8
"13741",-2
"13742",10
"13743",10
"13744",10
"13745",10
"13746",8
"13747",8
"13748",-2
"13749",8
"13750",8
"13751",8
"13752",10
"13753",8
"13754",8
"13755",8
"13756",10
"13757",10
"13758",10
"13759",10
"13760",10
"13761",8
"13762",8
"13763",8
"13764",-3
"13765",NA
"13766",NA
"13767",NA
"13768",NA
"13769",NA
"13770",NA
"13771",NA
"13772",NA
"13773",NA
"13774",NA
"13775",NA
"13776",NA
"13777",NA
"13778",NA
"13779",NA
"13780",NA
"13781",NA
"13782",NA
"13783",10
"13784",10
"13785",NA
"13786",NA
"13787",NA
"13788",NA
"13789",NA
"13790",NA
"13791",NA
"13792",NA
"13793",NA
"13794",NA
"13795",NA
"13796",NA
"13797",NA
"13798",NA
"13799",NA
"13800",NA
"13801",NA
"13802",NA
"13803",NA
"13804",NA
"13805",NA
"13806",NA
"13807",NA
"13808",NA
"13809",NA
"13810",NA
"13811",NA
"13812",10
"13813",10
"13814",8
"13815",NA
"13816",NA
"13817",NA
"13818",NA
"13819",NA
"13820",NA
"13821",NA
"13822",NA
"13823",NA
"13824",NA
"13825",NA
"13826",NA
"13827",NA
"13828",NA
"13829",NA
"13830",NA
"13831",NA
"13832",NA
"13833",NA
"13834",NA
"13835",NA
"13836",NA
"13837",NA
"13838",NA
"13839",NA
"13840",NA
"13841",NA
"13842",NA
"13843",NA
"13844",NA
"13845",NA
"13846",NA
"13847",NA
"13848",NA
"13849",NA
"13850",NA
"13851",NA
"13852",NA
"13853",NA
"13854",NA
"13855",NA
"13856",NA
"13857",NA
"13858",NA
"13859",NA
"13860",NA
"13861",NA
"13862",NA
"13863",NA
"13864",NA
"13865",NA
"13866",NA
"13867",NA
"13868",NA
"13869",NA
"13870",NA
"13871",NA
"13872",NA
"13873",NA
"13874",NA
"13875",10
"13876",10
"13877",10
"13878",0
"13879",-2
"13880",0
"13881",8
"13882",8
"13883",0
"13884",10
"13885",10
"13886",-2
"13887",0
"13888",10
"13889",8
"13890",0
"13891",8
"13892",10
"13893",8
"13894",8
"13895",8
"13896",10
"13897",10
"13898",8
"13899",10
"13900",10
"13901",10
"13902",8
"13903",0
"13904",8
"13905",22
"13906",NA
"13907",NA
"13908",NA
"13909",NA
"13910",NA
"13911",NA
"13912",NA
"13913",NA
"13914",NA
"13915",NA
"13916",NA
"13917",NA
"13918",NA
"13919",NA
"13920",NA
"13921",NA
"13922",NA
"13923",NA
"13924",10
"13925",10
"13926",NA
"13927",NA
"13928",NA
"13929",10
"13930",10
"13931",NA
"13932",NA
"13933",NA
"13934",NA
"13935",NA
"13936",NA
"13937",NA
"13938",NA
"13939",10
"13940",10
"13941",NA
"13942",NA
"13943",NA
"13944",NA
"13945",NA
"13946",NA
"13947",NA
"13948",NA
"13949",NA
"13950",NA
"13951",NA
"13952",NA
"13953",10
"13954",10
"13955",8
"13956",NA
"13957",8
"13958",10
"13959",NA
"13960",NA
"13961",NA
"13962",NA
"13963",NA
"13964",NA
"13965",NA
"13966",NA
"13967",NA
"13968",NA
"13969",NA
"13970",NA
"13971",NA
"13972",NA
"13973",NA
"13974",NA
"13975",NA
"13976",NA
"13977",NA
"13978",NA
"13979",NA
"13980",NA
"13981",NA
"13982",NA
"13983",NA
"13984",NA
"13985",NA
"13986",NA
"13987",NA
"13988",NA
"13989",NA
"13990",NA
"13991",NA
"13992",NA
"13993",NA
"13994",NA
"13995",NA
"13996",NA
"13997",NA
"13998",NA
"13999",NA
"14000",NA
"14001",NA
"14002",NA
"14003",NA
"14004",NA
"14005",NA
"14006",NA
"14007",NA
"14008",NA
"14009",NA
"14010",NA
"14011",NA
"14012",NA
"14013",NA
"14014",NA
"14015",NA
"14016",10
"14017",8
"14018",0
"14019",0
"14020",8
"14021",0
"14022",0
"14023",8
"14024",8
"14025",8
"14026",8
"14027",-2
"14028",-2
"14029",8
"14030",8
"14031",-2
"14032",-2
"14033",12
"14034",0
"14035",0
"14036",0
"14037",10
"14038",10
"14039",10
"14040",10
"14041",10
"14042",8
"14043",8
"14044",0
"14045",14
"14046",22
"14047",NA
"14048",NA
"14049",NA
"14050",NA
"14051",NA
"14052",NA
"14053",NA
"14054",NA
"14055",NA
"14056",NA
"14057",NA
"14058",NA
"14059",NA
"14060",NA
"14061",NA
"14062",NA
"14063",NA
"14064",NA
"14065",NA
"14066",NA
"14067",NA
"14068",NA
"14069",10
"14070",10
"14071",10
"14072",NA
"14073",NA
"14074",NA
"14075",NA
"14076",NA
"14077",NA
"14078",NA
"14079",NA
"14080",10
"14081",10
"14082",NA
"14083",NA
"14084",NA
"14085",NA
"14086",NA
"14087",NA
"14088",NA
"14089",NA
"14090",NA
"14091",NA
"14092",NA
"14093",NA
"14094",NA
"14095",10
"14096",10
"14097",NA
"14098",10
"14099",10
"14100",NA
"14101",NA
"14102",NA
"14103",NA
"14104",NA
"14105",NA
"14106",NA
"14107",NA
"14108",NA
"14109",NA
"14110",NA
"14111",NA
"14112",NA
"14113",NA
"14114",NA
"14115",NA
"14116",NA
"14117",NA
"14118",NA
"14119",NA
"14120",NA
"14121",NA
"14122",NA
"14123",NA
"14124",NA
"14125",NA
"14126",NA
"14127",NA
"14128",NA
"14129",NA
"14130",NA
"14131",NA
"14132",NA
"14133",NA
"14134",NA
"14135",NA
"14136",NA
"14137",NA
"14138",NA
"14139",NA
"14140",NA
"14141",NA
"14142",NA
"14143",NA
"14144",NA
"14145",NA
"14146",NA
"14147",NA
"14148",NA
"14149",NA
"14150",NA
"14151",NA
"14152",NA
"14153",NA
"14154",NA
"14155",NA
"14156",NA
"14157",NA
"14158",10
"14159",-2
"14160",2
"14161",8
"14162",-2
"14163",0
"14164",0
"14165",-2
"14166",8
"14167",8
"14168",8
"14169",0
"14170",-2
"14171",8
"14172",8
"14173",8
"14174",0
"14175",0
"14176",0
"14177",0
"14178",10
"14179",8
"14180",10
"14181",10
"14182",10
"14183",10
"14184",0
"14185",-2
"14186",0
"14187",-3
"14188",NA
"14189",NA
"14190",NA
"14191",NA
"14192",NA
"14193",NA
"14194",NA
"14195",NA
"14196",NA
"14197",NA
"14198",NA
"14199",NA
"14200",NA
"14201",NA
"14202",NA
"14203",NA
"14204",NA
"14205",NA
"14206",NA
"14207",NA
"14208",NA
"14209",NA
"14210",10
"14211",10
"14212",NA
"14213",NA
"14214",NA
"14215",NA
"14216",NA
"14217",NA
"14218",NA
"14219",NA
"14220",NA
"14221",22
"14222",10
"14223",NA
"14224",NA
"14225",NA
"14226",NA
"14227",NA
"14228",NA
"14229",NA
"14230",NA
"14231",NA
"14232",NA
"14233",NA
"14234",NA
"14235",NA
"14236",10
"14237",10
"14238",NA
"14239",10
"14240",10
"14241",NA
"14242",NA
"14243",NA
"14244",NA
"14245",NA
"14246",NA
"14247",NA
"14248",NA
"14249",NA
"14250",NA
"14251",NA
"14252",NA
"14253",NA
"14254",NA
"14255",NA
"14256",NA
"14257",NA
"14258",NA
"14259",NA
"14260",NA
"14261",NA
"14262",NA
"14263",NA
"14264",NA
"14265",NA
"14266",NA
"14267",NA
"14268",NA
"14269",NA
"14270",NA
"14271",NA
"14272",NA
"14273",NA
"14274",NA
"14275",NA
"14276",NA
"14277",NA
"14278",NA
"14279",NA
"14280",NA
"14281",NA
"14282",NA
"14283",NA
"14284",NA
"14285",NA
"14286",NA
"14287",NA
"14288",NA
"14289",NA
"14290",NA
"14291",NA
"14292",NA
"14293",NA
"14294",NA
"14295",NA
"14296",NA
"14297",NA
"14298",NA
"14299",NA
"14300",NA
"14301",NA
"14302",NA
"14303",NA
"14304",NA
"14305",NA
"14306",0
"14307",-2
"14308",-2
"14309",8
"14310",0
"14311",-2
"14312",-2
"14313",10
"14314",8
"14315",14
"14316",8
"14317",-2
"14318",8
"14319",8
"14320",10
"14321",10
"14322",10
"14323",10
"14324",10
"14325",10
"14326",-2
"14327",14
"14328",-3
"14329",NA
"14330",NA
"14331",NA
"14332",NA
"14333",NA
"14334",NA
"14335",NA
"14336",NA
"14337",NA
"14338",NA
"14339",NA
"14340",NA
"14341",NA
"14342",NA
"14343",NA
"14344",NA
"14345",NA
"14346",NA
"14347",NA
"14348",8
"14349",10
"14350",NA
"14351",NA
"14352",NA
"14353",NA
"14354",NA
"14355",NA
"14356",NA
"14357",NA
"14358",NA
"14359",NA
"14360",NA
"14361",NA
"14362",NA
"14363",NA
"14364",NA
"14365",NA
"14366",NA
"14367",NA
"14368",NA
"14369",NA
"14370",NA
"14371",NA
"14372",NA
"14373",NA
"14374",NA
"14375",NA
"14376",NA
"14377",NA
"14378",NA
"14379",NA
"14380",NA
"14381",NA
"14382",NA
"14383",NA
"14384",NA
"14385",NA
"14386",NA
"14387",NA
"14388",NA
"14389",NA
"14390",NA
"14391",NA
"14392",NA
"14393",NA
"14394",NA
"14395",NA
"14396",NA
"14397",NA
"14398",NA
"14399",NA
"14400",NA
"14401",NA
"14402",NA
"14403",NA
"14404",NA
"14405",NA
"14406",NA
"14407",NA
"14408",NA
"14409",NA
"14410",NA
"14411",NA
"14412",NA
"14413",NA
"14414",NA
"14415",NA
"14416",NA
"14417",NA
"14418",NA
"14419",NA
"14420",NA
"14421",NA
"14422",NA
"14423",NA
"14424",NA
"14425",NA
"14426",NA
"14427",NA
"14428",NA
"14429",NA
"14430",NA
"14431",NA
"14432",NA
"14433",NA
"14434",NA
"14435",NA
"14436",NA
"14437",NA
"14438",NA
"14439",NA
"14440",NA
"14441",NA
"14442",NA
"14443",NA
"14444",NA
"14445",NA
"14446",NA
"14447",8
"14448",NA
"14449",NA
"14450",0
"14451",NA
"14452",NA
"14453",NA
"14454",NA
"14455",NA
"14456",NA
"14457",NA
"14458",8
"14459",8
"14460",8
"14461",10
"14462",8
"14463",8
"14464",10
"14465",10
"14466",8
"14467",10
"14468",10
"14469",-13
"14470",NA
"14471",NA
"14472",NA
"14473",NA
"14474",NA
"14475",NA
"14476",NA
"14477",NA
"14478",NA
"14479",NA
"14480",NA
"14481",NA
"14482",NA
"14483",NA
"14484",NA
"14485",NA
"14486",NA
"14487",NA
"14488",NA
"14489",10
"14490",10
"14491",NA
"14492",NA
"14493",NA
"14494",NA
"14495",NA
"14496",NA
"14497",NA
"14498",NA
"14499",NA
"14500",NA
"14501",10
"14502",10
"14503",10
"14504",NA
"14505",NA
"14506",NA
"14507",NA
"14508",NA
"14509",NA
"14510",NA
"14511",NA
"14512",NA
"14513",NA
"14514",NA
"14515",NA
"14516",NA
"14517",NA
"14518",NA
"14519",NA
"14520",NA
"14521",NA
"14522",10
"14523",10
"14524",NA
"14525",NA
"14526",NA
"14527",NA
"14528",NA
"14529",NA
"14530",NA
"14531",NA
"14532",NA
"14533",NA
"14534",NA
"14535",NA
"14536",NA
"14537",NA
"14538",NA
"14539",NA
"14540",NA
"14541",NA
"14542",NA
"14543",NA
"14544",NA
"14545",NA
"14546",NA
"14547",NA
"14548",NA
"14549",NA
"14550",NA
"14551",NA
"14552",NA
"14553",NA
"14554",NA
"14555",NA
"14556",NA
"14557",NA
"14558",NA
"14559",NA
"14560",NA
"14561",NA
"14562",NA
"14563",NA
"14564",NA
"14565",NA
"14566",NA
"14567",NA
"14568",NA
"14569",NA
"14570",NA
"14571",NA
"14572",NA
"14573",NA
"14574",NA
"14575",NA
"14576",NA
"14577",NA
"14578",NA
"14579",NA
"14580",NA
"14581",NA
"14582",NA
"14583",NA
"14584",NA
"14585",NA
"14586",0
"14587",NA
"14588",-2
"14589",NA
"14590",8
"14591",-2
"14592",NA
"14593",NA
"14594",NA
"14595",NA
"14596",NA
"14597",NA
"14598",NA
"14599",NA
"14600",8
"14601",8
"14602",8
"14603",8
"14604",10
"14605",8
"14606",NA
"14607",22
"14608",10
"14609",10
"14610",-3
"14611",NA
"14612",NA
"14613",NA
"14614",NA
"14615",NA
"14616",NA
"14617",NA
"14618",NA
"14619",NA
"14620",NA
"14621",NA
"14622",NA
"14623",NA
"14624",NA
"14625",NA
"14626",NA
"14627",NA
"14628",NA
"14629",NA
"14630",10
"14631",10
"14632",NA
"14633",NA
"14634",NA
"14635",10
"14636",10
"14637",10
"14638",10
"14639",NA
"14640",NA
"14641",NA
"14642",10
"14643",10
"14644",8
"14645",NA
"14646",NA
"14647",NA
"14648",NA
"14649",NA
"14650",NA
"14651",NA
"14652",NA
"14653",NA
"14654",NA
"14655",NA
"14656",NA
"14657",NA
"14658",NA
"14659",NA
"14660",NA
"14661",NA
"14662",NA
"14663",NA
"14664",NA
"14665",NA
"14666",NA
"14667",NA
"14668",NA
"14669",NA
"14670",NA
"14671",NA
"14672",NA
"14673",NA
"14674",NA
"14675",NA
"14676",NA
"14677",NA
"14678",NA
"14679",NA
"14680",NA
"14681",NA
"14682",NA
"14683",NA
"14684",NA
"14685",NA
"14686",NA
"14687",NA
"14688",NA
"14689",NA
"14690",NA
"14691",NA
"14692",NA
"14693",NA
"14694",NA
"14695",NA
"14696",NA
"14697",NA
"14698",NA
"14699",NA
"14700",NA
"14701",NA
"14702",NA
"14703",NA
"14704",NA
"14705",NA
"14706",NA
"14707",NA
"14708",NA
"14709",NA
"14710",NA
"14711",NA
"14712",NA
"14713",NA
"14714",NA
"14715",NA
"14716",NA
"14717",NA
"14718",NA
"14719",NA
"14720",NA
"14721",NA
"14722",NA
"14723",NA
"14724",NA
"14725",NA
"14726",NA
"14727",NA
"14728",NA
"14729",NA
"14730",NA
"14731",NA
"14732",NA
"14733",NA
"14734",NA
"14735",NA
"14736",NA
"14737",NA
"14738",NA
"14739",NA
"14740",NA
"14741",-2
"14742",8
"14743",8
"14744",8
"14745",10
"14746",22
"14747",10
"14748",22
"14749",22
"14750",22
"14751",NA
"14752",NA
"14753",NA
"14754",NA
"14755",NA
"14756",NA
"14757",NA
"14758",NA
"14759",NA
"14760",NA
"14761",NA
"14762",NA
"14763",NA
"14764",NA
"14765",NA
"14766",NA
"14767",NA
"14768",NA
"14769",NA
"14770",NA
"14771",NA
"14772",NA
"14773",NA
"14774",NA
"14775",NA
"14776",10
"14777",10
"14778",10
"14779",10
"14780",NA
"14781",NA
"14782",NA
"14783",NA
"14784",NA
"14785",NA
"14786",NA
"14787",NA
"14788",NA
"14789",NA
"14790",NA
"14791",NA
"14792",NA
"14793",NA
"14794",NA
"14795",NA
"14796",NA
"14797",NA
"14798",NA
"14799",NA
"14800",NA
"14801",NA
"14802",NA
"14803",NA
"14804",NA
"14805",NA
"14806",NA
"14807",NA
"14808",NA
"14809",NA
"14810",NA
"14811",NA
"14812",NA
"14813",NA
"14814",NA
"14815",NA
"14816",NA
"14817",NA
"14818",NA
"14819",NA
"14820",NA
"14821",NA
"14822",NA
"14823",NA
"14824",NA
"14825",NA
"14826",NA
"14827",NA
"14828",NA
"14829",NA
"14830",NA
"14831",NA
"14832",NA
"14833",NA
"14834",NA
"14835",NA
"14836",NA
"14837",NA
"14838",NA
"14839",NA
"14840",NA
"14841",NA
"14842",NA
"14843",NA
"14844",NA
"14845",NA
"14846",NA
"14847",NA
"14848",NA
"14849",NA
"14850",NA
"14851",NA
"14852",NA
"14853",NA
"14854",NA
"14855",NA
"14856",NA
"14857",NA
"14858",NA
"14859",NA
"14860",NA
"14861",NA
"14862",NA
"14863",NA
"14864",NA
"14865",NA
"14866",NA
"14867",NA
"14868",NA
"14869",NA
"14870",NA
"14871",NA
"14872",NA
"14873",NA
"14874",NA
"14875",NA
"14876",NA
"14877",NA
"14878",14
"14879",NA
"14880",NA
"14881",NA
"14882",8
"14883",8
"14884",8
"14885",8
"14886",10
"14887",10
"14888",22
"14889",10
"14890",22
"14891",22
"14892",NA
"14893",NA
"14894",NA
"14895",NA
"14896",NA
"14897",NA
"14898",NA
"14899",NA
"14900",NA
"14901",NA
"14902",NA
"14903",NA
"14904",NA
"14905",NA
"14906",NA
"14907",NA
"14908",NA
"14909",10
"14910",10
"14911",NA
"14912",NA
"14913",NA
"14914",NA
"14915",NA
"14916",NA
"14917",10
